question_id,Source,question,answer_a,answer_b,answer_c,answer_d,answer_e,answer_f,answer_g,correct_answer,category,pedagogical_subdomain,age_group,year,secondary_category,pred_gemma-3-27b,Latency_gemma-3-27b,TokensUsed_gemma-3-27b,TokensUsedCompletion_gemma-3-27b,TokensUsedReasoning_gemma-3-27b,pred_gemma-3-4b-it,Latency_gemma-3-4b-it,TokensUsed_gemma-3-4b-it,TokensUsedCompletion_gemma-3-4b-it,TokensUsedReasoning_gemma-3-4b-it,pred_o4-mini-2025-04-16,Latency_o4-mini-2025-04-16,TokensUsed_o4-mini-2025-04-16,TokensUsedCompletion_o4-mini-2025-04-16,TokensUsedReasoning_o4-mini-2025-04-16,pred_qwen-3-32b,Latency_qwen-3-32b,TokensUsed_qwen-3-32b,TokensUsedCompletion_qwen-3-32b,TokensUsedReasoning_qwen-3-32b,pred_fw-deepseek-r1-0528,Latency_fw-deepseek-r1-0528,TokensUsed_fw-deepseek-r1-0528,TokensUsedCompletion_fw-deepseek-r1-0528,TokensUsedReasoning_fw-deepseek-r1-0528,pred_claude-sonnet-4-5-20250929,Latency_claude-sonnet-4-5-20250929,TokensUsed_claude-sonnet-4-5-20250929,TokensUsedCompletion_claude-sonnet-4-5-20250929,TokensUsedReasoning_claude-sonnet-4-5-20250929,pred_gemini-2.5-flash-lite-preview-09-2025,Latency_gemini-2.5-flash-lite-preview-09-2025,TokensUsed_gemini-2.5-flash-lite-preview-09-2025,TokensUsedCompletion_gemini-2.5-flash-lite-preview-09-2025,TokensUsedReasoning_gemini-2.5-flash-lite-preview-09-2025,pred_gemini-3-pro-preview,Latency_gemini-3-pro-preview,TokensUsed_gemini-3-pro-preview,TokensUsedCompletion_gemini-3-pro-preview,TokensUsedReasoning_gemini-3-pro-preview,pred_gpt-5.2-2025-12-11-medium,Latency_gpt-5.2-2025-12-11-medium,TokensUsed_gpt-5.2-2025-12-11-medium,TokensUsedCompletion_gpt-5.2-2025-12-11-medium,TokensUsedReasoning_gpt-5.2-2025-12-11-medium,pred_gemini-3-flash-preview,Latency_gemini-3-flash-preview,TokensUsed_gemini-3-flash-preview,TokensUsedCompletion_gemini-3-flash-preview,TokensUsedReasoning_gemini-3-flash-preview
115,Pedagogy Benchmark Luganda,"Omusomesa omwaka ogwokusatu mu siniya ali mu kuteekateeka akapyaata akawandiike okukebera ebyo abayizi bye bamanyi ku mutendera gw'okwetoloola. Bwe kiba nti akabonero akamu kwe ""Bakozesa emikwanaganyo gy'ekibalangulo eginyonyola okwetoloola okwa bulijjo okugonjoola ebizibu ebitali bimu,"" ku bino ebiri wammanga kiki ekisinga okuba ekituufu okulaga obusobozi bwabwe?
","Baala omusindikke gw’ekidongo oguzannya emirundi 5 egy’enjuyi zonna mu dakiika emu, ssaawaati es середняя angular?
","Okukyuusa kungi n’obunene bw’ekikulungo mu diguli ebifanana n’ekikulungo kya \( \frac{5\pi}{2} \) radiani?
","Balanguza embiro y’akamyu akagwa ku njuba ng’obunene bwako ku njuba bwe \( R \), singa embiro yaako yali 100 m/s ng’obunene bwako bwali \( \frac{R}{2} \)
","Laga omukwanaganyo ogusobola okubala embiro ezeetolooleza okuva mu mbiro y'ekitendero, ng'olaga buli kigambo ky'ekitegeeza:

v = ωr

Wano:
* v ze mbiro ezeetolooleza (tangential speed).
* ω ze mbiro y'ekitendero (angular speed).
* r ze nsalessale y'akazannyo (radius).
",,,,A,Science,Assessment,Secondary,2019,,D,1.1816767000127584,1912,2,,D,1.1742839999496937,1912,2,,D,7.216416300041601,2280,595,576,D,12.815098399994897,2535,538,,C,3.77569940011017,2292,286,,C,2.800061199814081,2133,4,0,D,0.8191013999748975,1903,1,,A,43.51185360003728,5552,1.0,3649,C,4.621252899989486,1804,119,109,A,308.6634777,64814,,62912
116,Pedagogy Benchmark Luganda,"Omusomesa wa siniya, mu nteekateeka ze z'essomo, ataddewo ekigendererwa nti abayizi balage engeri enkyukakyuka ezibaawo mu busirikale bw'obuziba obwa leediyoaktifu gye zikwatagana n'obugumu bwabwo. Ku bikolwa bino wammanga, kiki omusomesa kye yandikozesezza okutuukiriza ekigendererwa ekyo mu kibiina?
","Saba abayizi okukiikirira ebifulumizibwa bya nuclide mu nkulukuta y'obusannyalaze erimu obutonde bw'ekibulukusi.
","Basabye abayizi okutegeera ekika ky’ekifulumizibwa ekiva mu kintu nga basinziira ku ggulaafu y’omusipi gw’obunywevu bw’obuziizi.
","Baagaliza abayizi okunoonyereza ku maanyi agasindiikiriza n'agaleeta ebiri mu busibe bw'akaziba okusobola okutuuka ku mutindo ogw'obutebenkevu.
","Balagira abayizi okuteekateeka akatonnyeze akalaga ebika by'obusannyalaze obwa leediyo obuva mu nnyukiriyaasi okusobola okutuuka ku mutindo ogw'obutebenkevu.
",,,,B,Science,Teaching strategies,Secondary,2019,,A,2.676388199906796,1831,3,0.0,C,1.348064700141549,1830,2,,A,23.018463399959728,3554,1938,1920,D,17.661341900005937,2567,644,,D,4.7746252999641,2211,293,,C,2.8161206000950187,2059,4,0,B,0.61322579998523,1821,1,,B,13.181181299965829,2847,1.0,1026,B,7.519923000014387,2003,387,377,B,4.740214499994181,2509,1.0,688
117,Pedagogy Benchmark Luganda,"Omusomesa akolera wamu n’ekibiina ky’abaana abali mu mwaka ogw’okusatu ku mutwe gw’Ekyenkanyi mu Buziizi, ng’ekigendererwa kiri “Okwekenneenya enkyukakyuka mu bungi bw’ebintu ebikola ekintu n’ebivaamu mu kikolwa ky’obuziizi,” ng’ayita mu kibalangulo ekiraga omuwendo gw’ekintu mu budde. Bw’aba abuuzizza abayizi be ku mulamwa gw’omuwendo ogw’enkalakkalira ogw’ekyenkanyi, akiraba nti abasinga ku bo basoma bubi ekibalangulo. Kibuzo ki omusomesa ky’ayinza okubuuza okuyamba abayizi okutegeera enkyukakyuka mu bungi bw’ebintu ebiri mu kikolwa ky’obuziizi nga bakozesa ekibalangulo?
","Ensibuko y’ekifo abazimba n’ebivaamu we bitandikira ku ggaafu y’eki?
","Abazadde n'ebivaamu balina obungi bwabwo butya ku ntandikwa y'ekikolwa?
","Ddi ebintu ebikozesebwa mu kikolwa birekera awo okukozesebwa ate ebiva mu kikolwa ne birekera awo okubaawo?
","Waliwo obuteeyongerayo mu kukolebwa n'okukozesebwa kw'ebintu ebikola ekintu ekikolebwa?
",,,,D,Science,Student understanding,Secondary,2019,,D,1.3450074000284076,1868,3,,B,0.6082982998341322,1868,2,,C,7.024161899928004,2242,595,576,B,16.466691500041634,2452,486,,D,5.739743599900976,2288,315,,C,2.8312655999325216,2109,4,0,D,0.8195803998969495,1859,1,,C,87.10492910002358,9213,,7355,C,8.566181700036395,1902,255,245,C,9.876861500000814,3338,1.0,1479
118,Pedagogy Benchmark Luganda,"Omusomesa ategese okukola ku kiruubirirwa ky’okulaga enkyukakyuka ya pH mu kukendeeza asidi mu mbeera entegeke mu kibiina kye. N’olwekyo, omusomesa asaba abayizi abakulu okuzimba olukoloboze lw’ekigeranyo ky’okugattika asidi ennafu n’ekintu ekikola obuzzi obwamaanyi, nga bano baweebwa omuwendo n’obungi bw’ebintu byombi. Ng’omulimu bwe gugenda mu maaso, omusomesa akiraba nti abayizi abasinga baakazimba olukoloboze okutuuka ku kifo we bikwatagana, kubanga bafuna omuwendo gwa pH omubi oluvannyuma lw’ekifo ekyo. Ku mirimu egiddirira wano wansi, gumu ku mirimu ki omusomesa gwe yandikozesezza okuluŋŋamya abayizi okumaliriza okuzimba olukoloboze lw’ekigeranyo ky’okugattika?
","Twala abayizi mu labolatoli basobole okuzuula ekifo ky'obwenkanyi mu nkola.
","Bannyonnyole nti, nga tukozesa ekipimo kya pH, kyazimbwa nga kyesigamiziddwa ku muwendo ogwa pozitiivu ogw'obungi bw'asidi oba bbeesi.
","Bannyonnyole, nga nkuwa eky'okulabirako, bw'osobola okumanya omuwendo gw'obuziba obusukkulumu (excess moles) bwa buli kintu mu bitundu eby'enjawulo mu kiseera ky'okukebera (titration).
","Kozesa pulogulaamu kompyuta omuyizi mw'ayingiza omuzingo gwa ebbaasi egattiddwa, ate enkola n'ewa obubonero okuzimba ekkondo.
",,,,C,Science,Student understanding,Secondary,2019,,C,2.2252127998508517,1972,2,,B,0.5278918999247253,1972,2,,C,12.94443290005438,2976,1235,1216,C,9.500885999994352,2508,435,,C,5.355708499904722,2364,294,,C,2.325803800020367,2219,4,0,C,0.5758464999962598,1963,1,,C,15.398611599986909,3184,1.0,1221,C,10.377917499979958,2033,292,282,C,10.206062200013548,3505,1.0,1542
119,Pedagogy Benchmark Luganda,"Mu kibiina ekigendana n’omutwe gw’obutebenkevu bw’ebikemiko, omusomesa wa siniya asomesa ku kiruubirirwa ky’okuyiga “Okunnyonnyola embeera y’obutebenkevu etuukiddwako ebikolwa ebikemiko”. Mu kiseera ky’omulimu, omusomesa akiraba nti abayizi balina obutategeera ku kibuuzo kino kye babuuza: “Ebintu ebikolawo n’ebivaamu bituuka ku butebenkevu byokka byokka?” Ku mirimu gino wammanga, gwe guwanduukiriza omusomesa okuddamu okussa essira ku nkola y’okusomesa n’okuyiga eri abayizi?
","Laga omuwendo gw'ekikolwa bwe kigenda kityo okutuusa ekitundu ku bintu ebivaamu lwe bikoleka
","Laga ebyo ebiriwo ku mutendera ogw’obunene n’obutono mu nkola y’ekikemiko okutuusa lwetuuka ku mutindo ogw’obutaggulukuka.
","Kola enkola y’okugezesa eraga engeri ebintu ebiyinza okutaataganya embeera y’obutaggwaawo mu nkola za kemiko gye bikolera.
","Kola enkola y’okugezesa ekusobozesa okubala obungi bw’ebintu ebiri mu kikulukusi nga tebikyuka okusinziira ku bungi bwabyo bwe byatandise nabyo.
",,,,B,Science,Student understanding,Secondary,2019,,C,1.0735923999454826,1885,3,,B,0.7699331000912935,1885,2,,C,8.441630400018767,2389,723,704,D,9.426867600064725,2392,409,,C,4.073023600038141,2228,244,,C,2.664664400042966,2118,4,0,C,1.022075799992308,1876,1,,B,31.50227539998013,4286,1.0,2410,B,8.272209899965674,1891,225,215,B,4.76535950001562,2616,1.0,740
120,Pedagogy Benchmark Luganda,"Omusomesa akolera n’ekibiina ky’abayizi abali mu mwaka ogwokusatu mu siniya ku mutwe gw’ebyokubugumu n’enkyukakyuka z’ebbugumu. Okusobola okuleetera abayizi okwekenneenya engeri ebbugumu gye litambula mu nkola y’ekintu, akola omukolo ogw’omugaso ng’akozesa gilaasi erimu bbaafu n’endala erimu amazzi agabidde, ku lunaku lw’omutuntu omutemeddwa ng’obudde bwa diguli 20°C. Ekibinja ky’abayizi kigamba nti, mu kiseera kyonna eky’omukolo (eddakiika 60), bbaafu teerisaanuuke n’amazzi agabidde teganaannyogoga. Kibuuzo ki omusomesa ky’ayinza okubuuza okuleetera abayizi okuddamu okulowooza ku kirowoozo kyabwe okuva mu bumanyirivu buno obw’omugaso?
","Obubonero bw'obudde bukosa butya enkola y'entegeka?
","Obupimiro bw'ebbugumu bukwatagana butya n'enkola enteekateeka?
","Lwaki emirundi mingi twogera ku bintu ebyokya n'ebinyogoga, mu ngeri eno, ku kacaali omunyogovu ne kacaali omwokya?
","Enjawulo eri wakati w'obwoki bw'embeera n'obwoki bw'ebintu ebiri mu bigira y'eyani?
",,,,B,Science,Student understanding,Secondary,2019,,C,1.4997564998921007,1887,2,,B,0.809417299926281,1887,2,,D,11.828572199912742,2841,1171,1152,D,23.81291069998406,2872,887,,C,5.9180636999662966,2315,321,,C,3.064498799853027,2123,4,0,A,0.5737352999858558,1878,1,,D,23.97558020002907,3687,1.0,1809,D,10.089825100032613,1928,258,248,A,20.444937799999025,5227,1.0,3349
121,Pedagogy Benchmark Luganda,"Ekibiina ky'abayizi abali mu mwaka ogwokusatu mu siniya bwe beetegekera lipooti y'ekigezo ekirina omutwe ""Ebintu Ebikosa Embiro y'Enkyukakyuka."" Kiki kye bandibadde basooka okuyiga okusobola okunnyonnyola ebyava mu kigezo ekyo?
","Etteeka ly'omuwendo gw'ekikolwa
","Omulamwa gw'obutomera
","Okunnyonnyola omugatte ogw'enkalubo y'obutonde
","Ebintu ebikosa obwangu bw'ekikolwa ky'obutonde
",,,,B,Science,Student understanding,Secondary,2019,,D,1.6631894998718053,1657,3,0.0,C,0.7178557999432087,1656,2,,D,8.182659500045702,2187,723,704,C,10.758730800123883,2158,425,,D,6.34489560010843,2254,513,,D,2.45295019983314,1868,4,0,D,0.6879835000727326,1647,1,,B,8.017480900045484,2284,1.0,637,B,6.879231799975969,1620,156,146,B,3.5638945999962743,2121,,475
122,Pedagogy Benchmark Luganda,"Omusomesa, mu kiseera ky’essomo ku Mikago gy’Ebirungo, asaba abayizi be okukola omulimu guno ku mutendera ku mutendera: Wandiika endagabuteezi enzijuvu ez’atomi mu molekyu y’amazzi ne amoniya. Loba ebifaanaanyi bya Lewis ebikwatagana ne buli molekyu. Zimba ebifaananyi bya molekyu zombi ng’okozesa ebbumba n’obuti obutono okusinziira ku ndabika yaazo ey’omubiri. Teekawo okufaanagana n’enjawulo wakati w’endabika y’omubiri ey’emolekyu zombi. Ku bino ebikulu ebigendererwa by’okuyiga ebigendereddwa, kiki ekisobola okukeberwa n’omulimu ogwo ogunnyonnyoddwa?
","Laga bbandi z’obuziba okusinziira ku mbeera y’amasannyalaze g’obutoffaali bwabwo.
","Kiikirira mugawanyo gwa birondoozi bya masannyalaze munda mu molekyu nga okukozesa ebifaano bya Lewis.
","Kekkereza engeri atomu gye zisaasaanyizibwamu mu molekyu nga okusinziira ku nkola ya ""valence shell electron pair repulsion"" (VSEPR).
","Londa ebikwaso n’ebitakwaso bya elekitulooni mu molekyu nga osinziira ku nteekateeka y’amasannyalaze g’obuziba obugigatta.
",,,,C,Science,Assessment,Secondary,2019,,C,0.9257414999883622,1889,2,,B,1.2099473997950554,1889,2,,C,9.48623750009574,2268,595,576,C,6.8723296001553535,2271,292,,C,4.941828100010753,2334,353,,C,2.7918128001037985,2114,4,0,C,0.61448820005171,1880,1,,C,7.769331499992404,2493,1.0,613,C,3.0328818000270985,1744,71,61,C,4.068480500020087,2490,1.0,610
123,Pedagogy Benchmark Luganda,"Omusomesa omukulu mu ssomero lya siniya ayagala abayizi be okutegeera ebintu ebikozesebwa okumanya obunene bw’ekitundu ky’obulamu bw’akaziba ka leediyoakitiivu.
Kiki ekiyinza okukolebwa okuyamba abayizi okutuuka ku kiruubirirwa ekyo?
","Laga omuwendo ogugenda gukendeera ogw'ekintu ekiralaadiyo nga gweyoleka mu ngeri y'omugereeso.
","Teebereza ku nkola y'obuwakiso bw'obusirikale bw'ekintu ekirungo ekya leediyo.
","Gattako amawulire okuva mu mmeeza y'ebipimo by'obuzito okukontana n'ebiseera ku nkyukakyuka y'ebintu eby'obusiraamu.
","Gegeenya okubulukuka kw'akaziba ka leediyoaktifu era okutegeera omuwendo gw'obusirikale obubulukuse.
",,,,C,Science,Teaching strategies,Secondary,2019,,D,1.007115799933672,1760,2,,D,0.5339187998324633,1760,2,,D,14.387183099985124,2780,1235,1216,A,11.502099599922076,2187,340,,D,4.679183300118893,2169,316,,C,2.702070000115782,1973,4,0,D,0.9214183997828512,1751,1,,D,17.2235014999751,3153,1.0,1402,A,6.286319300008472,1755,210,200,D,4.753497199999401,2443,1.0,692
124,Pedagogy Benchmark Luganda,"Omusomesa w’essomero lya siniya ey’omwaka ogusooka, mu somo ly’Ekigeranyo ky’Obuzito bw’Ebintu Ebikola Ekintu, yeetaaga okukebera okutegeera kw’abayizi ku bukulu bw’ebigeranyo by’obuzito bw’ebintu ebikola ekintu mu kikontaananyo ky’ekemyo ekikwatagana.

Ku bikolwa bino wammanga, kiki omusomesa ky’ayinza okuteesa okukakasa okuyiga okwatuukiddwaako?
","Balaza omuwendo gw'ekigeranyo ky'akazimbulukusa wakati w'ebintu ebikozesebwa n'ebivaamu mu kikolwa.
","Balanguula obuzito bw'ebintu ebikozesebwa n'ebivaamu era okakase omukwano oguli wakati waabyo mu kubala.
","Zimba akabalansira akalaga obwenkanankana wakati w'ebintu ebikozesebwa n'ebivaamu, n'omuwendo gwabyo mu buli kikumi.
","Zimba akatebe akalaga omuganda oguli wakati wa mole, molekyu ne atomu, nga kisinziira ku bintu ebiri mu kikolwa ekyo.
",,,,D,Science,Assessment,Secondary,2019,,B,1.0817424000706524,1814,2,,D,0.7110619000159204,1814,2,,B,8.57945690001361,2254,659,640,B,6.036417500115931,2199,286,,B,12.6546014000196,2201,278,,B,2.5817892998456955,2043,4,0,B,0.6151958999689668,1805,1,,B,10.046202199999245,2532,,728,B,5.695671199995559,1706,111,101,B,7.806699400010984,2965,1.0,1160
125,Pedagogy Benchmark Luganda,"Omulimu ki omusomesa ow’ekibiina eky’okuna gw’ayinza okuwa abayizi be okukulaakulanya obukugu mu kuteekateeka nga bakola ku mbeera z’ebintu?
","Lekera akayizi kano okulaga abayizi nti obuzito bw’ekintu ekiri mu mbeera ey’obuziizi tebukyuka nga kikulukusidde.
","Baagaliza abayizi okuwandiika n'okusiiga ekifaananyi ekiraga engeri y'okukakasa oba amazzi gakyuka obungi bwayo bwe gakyusa embeera yaago.
","Buuza abayizi okukakasa, nga bakozesa ttamomiita, oba ebbugumu ly'amazzi mu gilaasi likyuka bwe bateekamu bbaafu.
","Kiki ekinaabaawo ku mazzi, nga gali mu mbeera ey’ekikalubo, bwe ganaaba gateereddwa mu bwokiisi obwa bulijjo?
",,,,B,Science,Teaching strategies,Primary,2020,,C,1.7159671999979764,1745,3,0.0,B,1.6087462999857962,1744,2,,B,10.88307510013692,2449,915,896,B,8.161509500117972,2262,430,,C,4.952619099989533,2197,361,,C,3.245023400057107,1960,4,0,C,0.6133769999723881,1735,1,,B,10.401861499994991,2603,1.0,868,B,4.505991799989715,1728,194,184,B,4.512858200003393,2492,1.0,757
126,Pedagogy Benchmark Luganda,"Mu ssomero ly'abaana abato, omusomesa yeetaaga okukebera obumanyirivu bw'omwana ku kintu kino ekikwata ku Mubiri n'Okutambula: Alaga oba ayoleka ebifo by'ebitundu by'omubiri omunda nga omutima, amawuggwe, obwongo. Mu nkola zino ez'okukebera, y'ennene esinga okuba entuufu omusomesa gy'asaanidde okukozesa?
","Saba abaana okukola eby'omu lubuto omunda nga bakozesa ebbumba era olambule obukugu bwabwe nga okozesa akalango akalambuzi.
","Saba buli mwana okulonda akatundu k’omubiri gw’omuntu n’awaayo olutalo olukakasa by’alunzeeko. Kungaanya obukakafu okuyita mu mpapula eziraga ebyo bye watunuulidde.
","Saba abaana okuteeka ebifaananyi by'ebitundu by'omubiri ku kifaananyi ky'omubiri gw'omuntu era okukoppa engeri gye bakozesezzaamu ebipimo.
","Saba abaana okulaba vidiyo y'omubiri gw'omuntu oluvannyuma mukubaganye ebirowoozo mu bibinja ku bye mulabye. Kungaanya obujulizi okuyita mu biwandiiko eby'obukakafu.
",,,,C,Science,Assessment,Pre-primary,2020,,C,0.7944797999225557,1847,2,,B,0.5522488001734018,1847,2,,C,6.670998000074178,2227,595,576,B,19.217760199913755,2378,434,431.0,C,11.464918700046836,2475,531,,C,3.36813069996424,2087,4,0,D,0.8198508000932634,1838,1,,C,7.677054799976759,2367,1.0,529,C,3.997210100002121,1752,120,110,C,14.11252439999953,3991,1.0,2153
127,Pedagogy Benchmark Luganda,"Okukyuka kw’embeera y’ebintu kuki abaana abato ab’emyaka egyo gye basobola okulaba nga bakozesa omuko gw’ekyuma ekimulukuta?
","Okutabika
",okufulumuka,"Okukwata
",Enfuufu,,,,A,Science,Student understanding,Pre-primary,2020,,A,3.944649599958211,1571,2,,D,0.5911573001649231,1571,2,,A,13.01508990000002,2558,1171,1152,C,13.030052100075409,2390,743,,D,6.855376799823716,2093,441,,C,3.088457300094888,1767,4,0,B,0.6537403999827802,1562,1,,C,115.08456249994924,11680,2.0,10117,C,16.312544299988076,1790,403,393,C,26.39007739999215,5774,1.0,4212
128,Pedagogy Benchmark Luganda,"Omusomesa mu kibiina ky’abaana abato ateekateeka omutwe ogugamba ""Okulowooza ng’omusaayansi"". Abaana beenyigidde mu bintu ebibayigiriza nga okukola ebigezo n’okuyiga ku ngeri y’okukolamu ebintu mu bwesimbu. Obukugu bwe bagenda okukozesa kwe kulaba n’okuteebereza. Kiki kye yandikozesezza okuyigiriza abaana bano okukulaakulanya obukugu buno?
","Ekiwandiiko ky'okwetegereza, okuwandiika emiramwa emipya egyayigiddwa mu kugezesa oluvannyuma n'oluvannyuma okufunza.
","Akakung’aanya k’ebiteeso, okukwatamu ebirowoozo ebyasooka n’okwetegereza ebintu mu ngezeso, ate oluvannyuma okugeraageranya data efuniddwa oluvannyuma.
","Enkola y’enteekateeka, omuli engeri n’ebirowoozo ebyasooka eby’okugezesa bwe bitegekeddwa, oluvannyuma obumanyirivu ne bulondoolwa.
","Ebikozesebwa okukungaanya n'okwetegereza ebintu ebiyambako okunoonyereza n'okuzuula ebintu mu ngeri entuufu, oluvannyuma ne tunnyonnyola ebyo bye tuzudde.
",,,,B,Science,Teaching strategies,Pre-primary,2020,,B,1.0111452999990431,1861,2,,D,1.807962599908933,1861,2,,B,9.003239599987864,2493,851,832,B,9.44724729983136,2288,333,,B,5.459662599954754,2348,390,,D,2.172515300102532,2086,4,0,B,0.717254500137642,1852,1,,B,9.891990400035866,2570,1.0,718,B,4.6619118000380695,1761,119,109,B,6.340796700009378,2833,1.0,981
129,Pedagogy Benchmark Luganda,"Omusomesa ow’ekika ky’abaana abato akoze ku kigendererwa ky’okuyiga ekigamba nti ""Okukolera awamu mu mbeera eza bulijjo, mu bikolwa ebiyamba okukulaakulanya obutonde obugunjufu."" Okutuuka ku kino, agabanye abaana obumanyirivu obw’enjawulo: okulaba vidiyo, okukola ppaasita, okukyalira ekifo we bazza obuggya ebintu, n’ebirala. Oluvannyuma, yeetaaga okukebera ekigendererwa ekirondeddwa. Nkola ki ey’okukebera eyinza okuba entuufu okukakasa entuukirizibwa y’ekigendererwa kino eky’okuyiga?
","Kola olukalala ng'okozesa akabonero okulaga ebikolwa abaana bye bakola nga tebalagiddwa mu biseera ebya bulijjo. Ng'ekyokulabirako: okuzikiza omukka gw'amazzi, okukungaanya empapula.
","Kungaanya obujulizi, okuyita mu mpapula eziraga bye watunudde, obw’endowooza z’abaana nga bawuliriza olugero olw’ebikolwa ebiyamba okukuuma obutonde bw’ensi nga bulamu.
","Kola olukalala okukakasa oba abaana basobola okwawula ebifaananyi eby’ebikolwa ebiyamba n’ebitayamba mu kutumbula obutonde obugumira. Ng’ekyokulabirako: okukozesa ebintu emirundi mingi, okusuula kasasiro mu kasero.
","Kungaanya amawulire okuyita mu lukalala olw'okwekenneenya ebirowoozo by'abaana oba endowooza zaabwe nga balaba vidiyo eraga embeera ezitayamba ku kulabirira obutonde bw'ensi. Ng'ekyokulabirako: okukozesa amazzi mu ngeri etaliimu magezi, okusuula kasasiro ku lubalama lw'ennyanja
",,,,A,Science,Assessment,Pre-primary,2021,,B,1.6240598000586033,2020,2,,B,0.5962634000461549,2020,2,,A,15.68990290001966,3407,1619,1600,B,16.90901879989542,3105,986,,D,5.282196500105783,2482,358,,C,3.1261003999970853,2265,4,0,B,0.6411196999251842,2011,1,,A,9.94594819995109,2641,1.0,630,A,6.351085299975239,1961,173,163,A,4.776744399976451,2793,1.0,782
130,Pedagogy Benchmark Luganda,"Omusomesa w’ekibiina ekyokusatu yagejjeza, mu kitundu ekikwata ku Kulabirira Eby’obutonde, ekigendererwa ""Okutegeera Eteeka lya 3R mu bikolwa ebirabika"". Okukola kino, yawa abayizi omulimu mwe baalina okuwandiika ekikolwa ekya bulijjo ku buli kiti ekigendererwa: Okukendeeza, Okuddamu Okukozesa, Okuzza Obuggya. Omu ku bayizi yawaayo eby’okuddamu bino wammanga: 1. Okukozesa masiki ezinaazibwa. 2. Okusimba ebimera mu bintu omuteekwa bbaata. 3. Okwawula n’okutereeza ebintu ebigenda okusuulibwa awaka. Kutegeeza ki okuva eri omusomesa okuyinza okuyamba omuyizi okutereera n’okulung’amizibwa okutuukiriza ekigendererwa ekyateekebwawo?
","Eky'okulabirako kirungi nnyo! Naye aba ""R"" bonna weebali? Nkusaba okuddamu ebibuuzo bino: Kiki ekikozesebwa okukendeeza ku byetaago oba okufuna ebyo byokka ebyetaagisa? Nkola ki empya gy'oyoyogera okumaliriza okuddamu kwo?
","Mazima ddala ebyokulabirako birungi! Naye aba ""R"" bonna weebali? Nkusaba owandiike amakulu ga buli ""R"" ku bano abasatu: Okukendeeza, Okuddamu okukozesa, n'Okuzza obuggya, ng'ogoberera ebyokulabirako, ate oluvannyuma oddemu ekibuuzo kino: Ku nkola zino, gy'olowooza nti esinga okuba ey'omugaso mu bulamu obwa bulijjo?
","Ngeri ki ze wandi ssedde okuteeka mu nkola ku ssomero? Oyinza otya okukubiriza muyizi munno okufuna engeri empya ez’okukozesa ebintu mu kifo ky’okubisuula?
","Ebyokulabirako birungi nnyo! Naye wabuzeewo ""R"". Okumaliriza eky'okuddamu, nkukubiriza okuddamu ebibuuzo bino: Lwaki ebikolwa bino birungi eri okulabirira eby'obugagga eby'obutonde? Ku kigero ki we bikwatagana n'okukendeeza kasasiro n'obucaafu ku nsi?
",,,,A,Science,Assessment,Primary,2021,,B,1.5554154000710696,2160,2,,C,1.70495090004988,2160,2,,B,7.050800199853256,2503,595,576,B,11.35202890005894,2681,426,,B,4.889498100150377,2639,377,,C,2.3503516998607665,2432,4,0,B,0.925482999999076,2151,1,,A,42.77770009997767,5900,1.0,3749,A,10.151097599999048,2130,222,212,A,8.249580100004096,3397,1.0,1246
131,Pedagogy Benchmark Luganda,"Ggwe omwana ow’ekibiina kyakusatu ayinza kukozesa mulimu ki okulaga engeri enjuba gy’ekusirikiramu n’okigamba banno?
","Bafuna olupapula oluliiko obwetoloovu obutaliiko kintu buwandiikeko obukiikirira enjuba era ne basiga langi enzirugavu okukiikirira ekisiikirize ky'omwezi mu bitundu ebitali bimu eby'ekikunkumuka kw'enjuba okujjuvu era ne bannyonnyola omutendera gw'ekintu ekyo.
","Bakozesa omumuli okumulisa akapiira ak'ebbala eryeru akakiikirira Ensi ne balaba ekisiikirize n'enkula yaakyo ku lubaawo era ne bawandiika bye balaba.
","Bano bakiikirira enjuba nga bakozesa ttaala era bamulisa ekitangaala kyayo ku lubaawo olweru olukiikirira Ensi; oluvannyuma, nga bakozesa akapiira akatono ke batambuuza mpola mu maaso g’ettaala, balaba engeri enkula y’ekitundu ekimulisiddwa ku lubaawo gyekyuka.
","Bakiikirira enjuba n’etala, Ensi n’omutwe gwabwe nga bagiggya enjala nga batunuulidde ewala okuva ku kitangaala, n’Omwezi nga bakozesa bbulaani enjeru gwe bakutte mu mukono nga bagolodde omukono, era mpolampola beetoloola okukontana n’engeri zeggaali bwe zeetoloola, nga balaba ekibaawo ku kutangaala kw’ebbulaani.
",,,,C,Science,Teaching strategies,Primary,2021,,C,0.8303608999121934,1917,3,,D,1.2115444999653846,1917,2,,C,11.364044799935073,2554,851,832,C,20.93943360005505,2736,717,,C,3.912805200088769,2325,314,,C,2.4364207999315117,2152,4,0,C,0.8207686999812722,1908,1,,C,11.395929499994963,2908,,1001,C,6.332502499979455,1892,189,179,C,4.333118900016416,2521,1.0,613
